"","Species","cellID","x","y","Precipitation...seasonality..Bio15.","Temperature...annual.range..Bio07.","Potassium","Phosphorus","Nitrogen"
"1222731","Eucalyptus dealbata",122273,1763990,6117215,18,29.4,NA,0.012593,0.031626
"1222741","Eucalyptus dealbata",122274,1773990,6117215,14.25,29.6,NA,0.012593,0.031626
"1222751","Eucalyptus dealbata",122275,1783990,6117215,16,29.3,NA,0.012593,0.031626
"1222761","Eucalyptus dealbata",122276,1793990,6117215,15,29.5,NA,0.012593,0.031626
"1222951","Eucalyptus dealbata",122295,1983990,6117215,26,21.45,NA,NA,NA
"1226981","Eucalyptus dealbata",122698,1643990,6107215,16,30.2,NA,NA,NA
"1227101","Eucalyptus dealbata",122710,1763990,6107215,14,30.15,NA,0.012593,0.031626
"1231272","Eucalyptus dealbata",123127,1563990,6097215,15,29.8,NA,NA,NA
"1231402","Eucalyptus dealbata",123140,1693990,6097215,17,30.3,NA,0.021219,0.036893
"1231472","Eucalyptus dealbata",123147,1763990,6097215,15,29.9,NA,0.012593,0.031626
"1231511","Eucalyptus dealbata",123151,1803990,6097215,15,29.3,-0.87324995,0.012173501,0.0338276
"1231592","Eucalyptus dealbata",123159,1883990,6097215,19,26.3,0.065952286,0.025644338,0.09639952
"1235771","Eucalyptus dealbata",123577,1693990,6087215,16,30.3,NA,0.021219,0.036893
"1235851","Eucalyptus dealbata",123585,1773990,6087215,17,29.1,NA,0.012593,0.031626
"123587","Eucalyptus dealbata",123587,1793990,6087215,14.5,29.05,0.0274627895,0.013024508,0.0212339925
"124003","Eucalyptus dealbata",124003,1583990,6077215,15,30.3,0.30773696,0.019161914,0.026858445
"1240132","Eucalyptus dealbata",124013,1683990,6077215,17.3333333333333,30.0222222222222,-4423.38058266667,0.0222199048888889,0.033609251
"1240141","Eucalyptus dealbata",124014,1693990,6077215,18,29.9,NA,0.021219,0.036893
"124025","Eucalyptus dealbata",124025,1803990,6077215,14,28.9,0.030052,0.012967,0.022085
"124437","Eucalyptus dealbata",124437,1553990,6067215,16,30.1,NA,NA,NA
"1244501","Eucalyptus dealbata",124450,1683990,6067215,16,30.2,0.1212494535,0.01790116,0.031414598
"1244521","Eucalyptus dealbata",124452,1703990,6067215,15,30.3,134.35961,0.012740631,0.031751862
"1244581","Eucalyptus dealbata",124458,1763990,6067215,18,28.5,0.077844,0.012294,0.034138
"1248821","Eucalyptus dealbata",124882,1633990,6057215,16,29.825,0.30776,0.019162,0.026859
"1248871","Eucalyptus dealbata",124887,1683990,6057215,19,29.8,0.055822175,0.012851856,0.03182009
"1248961","Eucalyptus dealbata",124896,1773990,6057215,15.5,28.3,NA,NA,NA
"1248991","Eucalyptus dealbata",124899,1803990,6057215,15,28.35,0.030052,0.012967,0.022085
"1253132","Eucalyptus dealbata",125313,1573990,6047215,18,29.6,-0.033347987,0.022189096,0.028110553
"1253182","Eucalyptus dealbata",125318,1623990,6047215,17,29.6,0.3073983,0.019163195,0.026865087
"1253192","Eucalyptus dealbata",125319,1633990,6047215,16,29.6,0.2740885,0.019273348,0.027425654
"1253201","Eucalyptus dealbata",125320,1643990,6047215,18.3333333333333,29.5,0.307891573333333,0.0191616053333333,0.0268568116666667
"1253251","Eucalyptus dealbata",125325,1693990,6047215,19,29.9,0.055837,0.012853,0.03182
"1253302","Eucalyptus dealbata",125330,1743990,6047215,24,27.5,NA,NA,NA
"1257492","Eucalyptus dealbata",125749,1563990,6037215,17,30.1,0.05937,0.021424,0.027898
"1257592","Eucalyptus dealbata",125759,1663990,6037215,16,30.0666666666667,0.177536218333333,0.017744184,0.029900633
"1261902","Eucalyptus dealbata",126190,1603990,6027215,18.8571428571429,29.1714285714286,0.0593495975,0.0214241855,0.02789808525
"1261921","Eucalyptus dealbata",126192,1623990,6027215,20,29.1,0.30776,0.019162,0.026859
"1261931","Eucalyptus dealbata",126193,1633990,6027215,21,29,0.3077463,0.019162044,0.026859231
"1261942","Eucalyptus dealbata",126194,1643990,6027215,20,29.3,0.30776,0.019162,0.026859
"1261961","Eucalyptus dealbata",126196,1663990,6027215,21,29.7,0.081375755,0.013492577,0.031317078
"1261971","Eucalyptus dealbata",126197,1673990,6027215,22.5,29.925,0.055801919,0.012847238,0.031783825
"1261991","Eucalyptus dealbata",126199,1693990,6027215,25,29.6,0.055837,0.012853,0.03182
"1262001","Eucalyptus dealbata",126200,1703990,6027215,27,29,NA,NA,NA
"1262012","Eucalyptus dealbata",126201,1713990,6027215,29,28.5,NA,NA,NA
"1262101","Eucalyptus dealbata",126210,1803990,6027215,15,28.3,0.0283428555,0.0129910675,0.0216539585
"1266291","Eucalyptus dealbata",126629,1623990,6017215,22.6666666666667,28.6,NA,NA,NA
"1266321","Eucalyptus dealbata",126632,1653990,6017215,20.5,29.6,0.30776,0.019162,0.026859
"1266331","Eucalyptus dealbata",126633,1663990,6017215,20,29.8666666666667,0.30776,0.019162,0.026859
"1266341","Eucalyptus dealbata",126634,1673990,6017215,24.2,29.74,0.259834944,0.0183465214,0.0307065946
"1266361","Eucalyptus dealbata",126636,1693990,6017215,30,28.8,NA,NA,NA
"1266371","Eucalyptus dealbata",126637,1703990,6017215,25,29.8833333333333,0.069657,0.015123,0.046069
"1266441","Eucalyptus dealbata",126644,1773990,6017215,13.5,27.6,-10616.1865,0.018352198,-10616.1835
"127065","Eucalyptus dealbata",127065,1613990,6007215,21,28.7,0.06690209,0.022919707,0.032939307
"1270661","Eucalyptus dealbata",127066,1623990,6007215,22.5,28.6,NA,NA,NA
"1270691","Eucalyptus dealbata",127069,1653990,6007215,24.6666666666667,29.2,0.30776,0.019162,0.026859
"1270701","Eucalyptus dealbata",127070,1663990,6007215,24,29.5,0.30776,0.019162,0.026859
"127080","Eucalyptus dealbata",127080,1763990,6007215,17,25.1,NA,NA,NA
"1270811","Eucalyptus dealbata",127081,1773990,6007215,13,27.7,-10002.359,-8390.011,-9959.921
"1270824","Eucalyptus dealbata",127082,1783990,6007215,14,28,NA,NA,NA
"1270902","Eucalyptus dealbata",127090,1863990,6007215,18,26.4,0.17976667,0.012045863,0.023883041
"1275031","Eucalyptus dealbata",127503,1623990,5997215,24,28.4,NA,NA,NA
"1275052","Eucalyptus dealbata",127505,1643990,5997215,30,28.3,NA,NA,NA
"1275193","Eucalyptus dealbata",127519,1783990,5997215,15,28.3,NA,NA,NA
"1279341","Eucalyptus dealbata",127934,1563990,5987215,21.6666666666667,29.4,0.078315,0.02273,0.032659
"1283711","Eucalyptus dealbata",128371,1563990,5977215,22.5,29.25,0.31134914,0.021773974,0.030657293
"1283742","Eucalyptus dealbata",128374,1593990,5977215,26,28,0.08197512,0.022477122,0.03269781
"1283772","Eucalyptus dealbata",128377,1623990,5977215,24.75,28.425,0.179979,0.015706,0.033737
"1288112","Eucalyptus dealbata",128811,1593990,5967215,28.3333333333333,27.6666666666667,NA,NA,NA
"1288131","Eucalyptus dealbata",128813,1613990,5967215,25,28.4,0.179979,0.015706,0.033737
"1292501","Eucalyptus dealbata",129250,1613990,5957215,27,28.8,NA,NA,NA
"1296831","Eucalyptus dealbata",129683,1573990,5947215,28.1111111111111,28.2888888888889,-6360.10935414286,0.016768905125,0.13242990525
"1296881","Eucalyptus dealbata",129688,1623990,5947215,27,29.2,0.18616503,0.0158511,0.03199091
"1296901","Eucalyptus dealbata",129690,1643990,5947215,30,29.2,NA,NA,NA
"1301171","Eucalyptus dealbata",130117,1543990,5937215,26.5,29.05,0.074866,0.020315,0.052946
"1301181","Eucalyptus dealbata",130118,1553990,5937215,27,29.1,0.07462816,0.02028081,0.052846223
"1301201","Eucalyptus dealbata",130120,1573990,5937215,27.3333333333333,28.6166666666667,-89.38903,0.013702707,0.034938935
"1305601","Eucalyptus dealbata",130560,1603990,5927215,30,28.5,NA,NA,NA
"121742","Eucalyptus cneorifolia",121742,823990,6127215,47,22.3,NA,NA,NA
"122179","Eucalyptus cneorifolia",122179,823990,6117215,51.3333333333333,20.9666666666667,NA,NA,NA
"1234931","Eucalyptus cneorifolia",123493,853990,6087215,42,21.6,0.077699,0.022155,0.027626
"1239292","Eucalyptus cneorifolia",123929,843990,6077215,49,19.4,0.065304,0.023584,0.03662
"1243661","Eucalyptus cneorifolia",124366,843990,6067215,48,18.1,-36.169666,-36.211235,-36.198246
"1247881","Eucalyptus cneorifolia",124788,693990,6057215,65,17,0.065692,0.012959,0.030648
"124789","Eucalyptus cneorifolia",124789,703990,6057215,65,17,0.065692,0.012959,0.030648
"124790","Eucalyptus cneorifolia",124790,713990,6057215,63.25,17.4,0.065692,0.012959,0.030648
"124791","Eucalyptus cneorifolia",124791,723990,6057215,61.6666666666667,17.2333333333333,0.065692,0.012959,0.030648
"1247921","Eucalyptus cneorifolia",124792,733990,6057215,60,16.9333333333333,0.065692,0.012959,0.030648
"1247991","Eucalyptus cneorifolia",124799,803990,6057215,54.8125,17.325,0.935837357142857,0.905450714285714,0.938359642857143
"1248001","Eucalyptus cneorifolia",124800,813990,6057215,53.6666666666667,17.8733333333333,-0.00212366406666667,-0.0294222615333333,-0.00540627726666667
"1248011","Eucalyptus cneorifolia",124801,823990,6057215,53.0588235294118,17.8823529411765,-0.321168953846154,-0.347588984615385,-0.326102792307692
"125225","Eucalyptus cneorifolia",125225,693990,6047215,65,16.5,0.065692,0.012959,0.030648
"125227","Eucalyptus cneorifolia",125227,713990,6047215,62,17.375,0.065692,0.012959,0.030648
"125228","Eucalyptus cneorifolia",125228,723990,6047215,60.3076923076923,16.9769230769231,0.065692,0.012959,0.030648
"1252291","Eucalyptus cneorifolia",125229,733990,6047215,59.7142857142857,16.7357142857143,73.2524697142857,73.199356,73.2171684571429
"125235","Eucalyptus cneorifolia",125235,793990,6047215,55,16.15,NA,NA,NA
"1252371","Eucalyptus cneorifolia",125237,813990,6047215,53,17.1,-9.102347,-9.128744,-9.107277
"125662","Eucalyptus cneorifolia",125662,693990,6037215,64.5,16.5,0.065692,0.012959,0.030648
"125663","Eucalyptus cneorifolia",125663,703990,6037215,63,17.2,0.065692,0.012959,0.030648
"125664","Eucalyptus cneorifolia",125664,713990,6037215,61,17.7,0.065692,0.012959,0.030648
"125665","Eucalyptus cneorifolia",125665,723990,6037215,60,16.96,0.065692,0.012959,0.030648
"125666","Eucalyptus cneorifolia",125666,733990,6037215,59.0238095238095,16.4011904761905,0.065692,0.012959,0.030648
"1256671","Eucalyptus cneorifolia",125667,743990,6037215,58.4210526315789,15.9210526315789,41.0251746363636,40.9722272727273,40.9899873636364
"1256681","Eucalyptus cneorifolia",125668,753990,6037215,58,15.5452380952381,-6758.29786166667,-6758.31545316667,-6758.30955233333
"1256691","Eucalyptus cneorifolia",125669,763990,6037215,57.5,15.1125,0.065692,0.012959,0.030648
"125670","Eucalyptus cneorifolia",125670,773990,6037215,57,14.5666666666667,0.065692,0.012959,0.030648
"126100","Eucalyptus cneorifolia",126100,703990,6027215,62,17.1,0.065692,0.012959,0.030648
"1261011","Eucalyptus cneorifolia",126101,713990,6027215,58.75,16.625,0.065692,0.012959,0.030648
"126102","Eucalyptus cneorifolia",126102,723990,6027215,58.8888888888889,16.4259259259259,0.065692,0.012959,0.030648
"1261031","Eucalyptus cneorifolia",126103,733990,6027215,59,16.0024691358025,-0.503671740740741,-0.556401740740741,-0.538713574074074
"1261041","Eucalyptus cneorifolia",126104,743990,6027215,58.6923076923077,15.82,-852.46199981,-852.510231891667,-852.49402478
"1261051","Eucalyptus cneorifolia",126105,753990,6027215,58,15.1,NA,NA,NA
"1261061","Eucalyptus cneorifolia",126106,763990,6027215,58,14.7333333333333,-5.06885544,-5.12156089,-5.10388156
"1261071","Eucalyptus cneorifolia",126107,773990,6027215,57.5714285714286,14.1571428571429,-114.853154,-114.9052655,-114.887786
"126108","Eucalyptus cneorifolia",126108,783990,6027215,57,14.0791665,-62.286136,-62.3385383333333,-62.3209566666667
"126539","Eucalyptus cneorifolia",126539,723990,6017215,58,16.4,NA,NA,NA
"123490","Eucalyptus paludicola",123490,823990,6087215,55,20.5,0.07789174,0.02213278,0.02748615
"123491","Eucalyptus paludicola",123491,833990,6087215,52.578125,20.43671875,0.0704504392682927,0.0229906749878049,0.0328856653780488
"123492","Eucalyptus paludicola",123492,843990,6087215,50.9189189189189,20.3540540540541,0.0780408208648649,0.0221155916756757,0.0273779694594595
"123926","Eucalyptus paludicola",123926,813990,6077215,56,20.11,0.0481062435333333,0.0175922520666667,0.0508728108
"123927","Eucalyptus paludicola",123927,823990,6077215,55.0723404255319,20.1544680851064,0.054388765506383,0.0204800641659574,0.0425084728595745
"123928","Eucalyptus paludicola",123928,833990,6077215,53.1757425742574,20.0054455445545,0.0650373591808511,0.0235356251808511,0.0366920453882979
"1239293","Eucalyptus paludicola",123929,843990,6077215,50.7101449275362,20.2159420289855,0.0761715024347826,0.0223311028550725,0.0287343754492754
"124363","Eucalyptus paludicola",124363,813990,6067215,53.5,18.65,0.045865892,0.0194396135,0.0409418265
"124364","Eucalyptus paludicola",124364,823990,6067215,52.7647058823529,18.8823529411765,0.045863,0.019442,0.040929
"124365","Eucalyptus paludicola",124365,833990,6067215,54,19.7,0.06632796,0.02380216,0.036393043
"124798","Eucalyptus paludicola",124798,793990,6057215,55,17.1,0.048035,0.017651,0.050557
"1247992","Eucalyptus paludicola",124799,803990,6057215,55,17.7076923076923,0.048035,0.017651,0.050557
"1248002","Eucalyptus paludicola",124800,813990,6057215,54.5806451612903,18.2354838709677,0.0473389161290323,0.0182249793225806,0.0474714151290323
"1252271","Eucalyptus paludicola",125227,713990,6047215,63,17.5,0.065692,0.012959,0.030648
"126533","Eucalyptus paludicola",126533,663990,6017215,65,14.3454545454545,NA,NA,NA
"108628","Eucalyptus cladocalyx",108628,783990,6427215,36,28.2,NA,0.016094863,0.011986282
"108635","Eucalyptus cladocalyx",108635,853990,6427215,21,29.7,NA,0.014786,0.015127
"1090641","Eucalyptus cladocalyx",109064,773990,6417215,36,28.1,NA,NA,NA
"109065","Eucalyptus cladocalyx",109065,783990,6417215,35.1470588235294,28.1852941176471,NA,0.016184254627907,0.0123045588604651
"1095021","Eucalyptus cladocalyx",109502,783990,6407215,35.1538461538462,27.9846153846154,NA,0.0159178215384615,0.0113559253846154
"1099371","Eucalyptus cladocalyx",109937,763990,6397215,23,27.233334,NA,NA,NA
"109939","Eucalyptus cladocalyx",109939,783990,6397215,38.5,27.75,NA,NA,NA
"1108131","Eucalyptus cladocalyx",110813,783990,6377215,41.5714285714286,27.2666666666667,0.08122,0.015334,0.017262
"110814","Eucalyptus cladocalyx",110814,793990,6377215,40.9833333333333,27.4,0.08122,0.015334,0.017262
"111250","Eucalyptus cladocalyx",111250,783990,6367215,41.3684210526316,27.1368421052632,NA,NA,NA
"111251","Eucalyptus cladocalyx",111251,793990,6367215,42.3888888888889,27.2777777777778,0.08122,0.015334,0.017262
"112125","Eucalyptus cladocalyx",112125,793990,6347215,43.5,26.85,0.08122,0.015334,0.017262
"1125621","Eucalyptus cladocalyx",112562,793990,6337215,44.6,26.8666666666667,0.025494087,0.01963982,0.024952129
"1125631","Eucalyptus cladocalyx",112563,803990,6337215,43.6666666666667,27.2666666666667,0.0812298758333333,0.0153332711666667,0.0172606856666667
"1129991","Eucalyptus cladocalyx",112999,793990,6327215,45.7272727272727,26.7818181818182,0.018815228,0.019938516,0.025566154
"113000","Eucalyptus cladocalyx",113000,803990,6327215,44,27.2333333333333,0.020045711,0.019848288,0.02540321075
"113437","Eucalyptus cladocalyx",113437,803990,6317215,44,27.125,0.018834129,0.0199378215,0.0255646295
"113438","Eucalyptus cladocalyx",113438,813990,6317215,42,27.6,0.01883,0.019938,0.025565
"113880","Eucalyptus cladocalyx",113880,863990,6307215,41,28.2,0.039088,0.018909,0.023534
"114721","Eucalyptus cladocalyx",114721,533990,6287215,53,25.9,0.021112,0.015347,0.014087
"114754","Eucalyptus cladocalyx",114754,863990,6287215,43,27.8,0.039088,0.018909,0.023534
"1151701","Eucalyptus cladocalyx",115170,653990,6277215,38.4285714285714,23.0571428571429,-9833.16428571429,0.0115987532857143,0.0106207867142857
"1151821","Eucalyptus cladocalyx",115182,773990,6277215,43,26,NA,1465.2799,1465.2854
"115191","Eucalyptus cladocalyx",115191,863990,6277215,44,27.5,0.039088,0.018909,0.023534
"1156061","Eucalyptus cladocalyx",115606,643990,6267215,34,22.6,0.02626,0.01277,0.013395
"115608","Eucalyptus cladocalyx",115608,663990,6267215,34,23,NA,0.011579,0.010574
"115627","Eucalyptus cladocalyx",115627,853990,6267215,45,27.4,0.039088,0.018909,0.023534
"115628","Eucalyptus cladocalyx",115628,863990,6267215,42,27.3,0.039088,0.018909,0.023534
"116058","Eucalyptus cladocalyx",116058,793990,6257215,47,26.2,0.019999,0.018765,0.029154
"1160671","Eucalyptus cladocalyx",116067,883990,6257215,28,27.9,0.039088,0.018909,0.023534
"116500","Eucalyptus cladocalyx",116500,843990,6247215,48,26.9,0.039085824,0.018902196,0.023508076
"1169271","Eucalyptus cladocalyx",116927,743990,6237215,43,24.5,NA,0.019378,0.02621
"1169281","Eucalyptus cladocalyx",116928,753990,6237215,44,25,NA,0.019378,0.02621
"1173431","Eucalyptus cladocalyx",117343,533990,6227215,63,21.5,0.254103,0.019651,0.027771
"117346","Eucalyptus cladocalyx",117346,563990,6227215,58,22.3,0.254103,0.019651,0.027771
"1173641","Eucalyptus cladocalyx",117364,743990,6227215,44,24.2333333333333,NA,0.019378,0.02621
"1173661","Eucalyptus cladocalyx",117366,763990,6227215,46,24.9,NA,0.019378,0.02621
"117374","Eucalyptus cladocalyx",117374,843990,6227215,44,26.4,0.040099,0.022073,0.03559
"1177802","Eucalyptus cladocalyx",117780,533990,6217215,64,21.2,0.254103,0.019651,0.027771
"1182201","Eucalyptus cladocalyx",118220,563990,6207215,59,21.5333333333333,0.254103,0.019651,0.027771
"1182211","Eucalyptus cladocalyx",118221,573990,6207215,59,21.4,0.25054452,0.019601652,0.027653895
"118223","Eucalyptus cladocalyx",118223,593990,6207215,53.5,21.05,0.030484,0.01655,0.020412
"1182461","Eucalyptus cladocalyx",118246,823990,6207215,41,25.6,0.019999,0.018765,0.029154
"1186551","Eucalyptus cladocalyx",118655,543990,6197215,64.2857142857143,20.2714285714286,0.254103,0.019651,0.027771
"118656","Eucalyptus cladocalyx",118656,553990,6197215,63.0476190476191,20.4809523809524,0.254103,0.019651,0.027771
"1186581","Eucalyptus cladocalyx",118658,573990,6197215,58.6,20.78,0.033282344,0.016588806,0.02050409
"118659","Eucalyptus cladocalyx",118659,583990,6197215,56.0357142857143,20.7357142857143,0.030484,0.01655,0.020412
"118660","Eucalyptus cladocalyx",118660,593990,6197215,53.5555555555556,20.8555555555556,0.030484,0.01655,0.020412
"1186821","Eucalyptus cladocalyx",118682,813990,6197215,39,24.8,0.04625621,0.02507187,0.03133403
"1186841","Eucalyptus cladocalyx",118684,833990,6197215,41.3333333333333,25.6333333333333,0.019999,0.018765,0.029154
"1186851","Eucalyptus cladocalyx",118685,843990,6197215,42,25.8,0.0402307,0.022085689,0.03559195
"118686","Eucalyptus cladocalyx",118686,853990,6197215,45,25.3,0.05489475,0.0234984,0.035808906
"118687","Eucalyptus cladocalyx",118687,863990,6197215,42.3333333333333,25.6333333333333,0.054901,0.023499,0.035809
"1190921","Eucalyptus cladocalyx",119092,543990,6187215,64.4333333333333,19.8,0.254103,0.019651,0.027771
"1190941","Eucalyptus cladocalyx",119094,563990,6187215,61.5806451612903,20.2322580645161,0.253877689032258,0.019647875483871,0.0277635851612903
"119095","Eucalyptus cladocalyx",119095,573990,6187215,59.5636363636364,20.2036363636364,0.2088640876,0.0190236562545455,0.0262822479454545
"119096","Eucalyptus cladocalyx",119096,583990,6187215,57.6,20.7,0.030484,0.01655,0.020412
"1191211","Eucalyptus cladocalyx",119121,833990,6187215,41,25.3333333333333,0.054901,0.023499,0.035809
"119125","Eucalyptus cladocalyx",119125,873990,6187215,42.6666666666667,25.2666666666667,0.0505298093333333,0.0233640553333333,0.035568718
"119126","Eucalyptus cladocalyx",119126,883990,6187215,41,25.5,0.044284,0.013878,0.01546
"119527","Eucalyptus cladocalyx",119527,523990,6177215,66,18.8,NA,NA,NA
"1195291","Eucalyptus cladocalyx",119529,543990,6177215,65,19.5875,0.99689655,0.762427185,0.770547765
"1195311","Eucalyptus cladocalyx",119531,563990,6177215,62.6326530612245,19.6122448979592,0.254103,0.019651,0.027771
"119532","Eucalyptus cladocalyx",119532,573990,6177215,60.6428571428571,19.5357142857143,0.254103,0.019651,0.027771
"1195571","Eucalyptus cladocalyx",119557,823990,6177215,40,24.9,0.046569,0.025147,0.03136
